Metadata_Plate,Metadata_Well,Metadata_Assay_Plate_Barcode,Metadata_Plate_Map_Name,Metadata_Batch_Number,Metadata_well_position,Metadata_CellLine,Metadata_Dosage,Cells_AreaShape_Orientation,Cells_AreaShape_Zernike_2_0,Cells_AreaShape_Zernike_3_1,Cells_AreaShape_Zernike_4_4,Cells_AreaShape_Zernike_6_2,Cells_AreaShape_Zernike_7_1,Cells_AreaShape_Zernike_7_3,Cells_AreaShape_Zernike_8_2,Cells_AreaShape_Zernike_8_4,Cells_AreaShape_Zernike_8_8,Cells_AreaShape_Zernike_9_1,Cells_AreaShape_Zernike_9_3,Cells_Intensity_IntegratedIntensityEdge_DNA,Cells_Intensity_IntegratedIntensityEdge_RNA,Cells_RadialDistribution_RadialCV_AGP_1of4,Cells_RadialDistribution_RadialCV_Mito_1of4,Cytoplasm_AreaShape_EulerNumber,Cytoplasm_AreaShape_Orientation,Cytoplasm_AreaShape_Zernike_1_1,Cytoplasm_AreaShape_Zernike_3_1,Cytoplasm_AreaShape_Zernike_3_3,Cytoplasm_AreaShape_Zernike_5_3,Cytoplasm_AreaShape_Zernike_5_5,Cytoplasm_AreaShape_Zernike_8_4,Cytoplasm_AreaShape_Zernike_8_6,Cytoplasm_AreaShape_Zernike_9_5,Cytoplasm_Correlation_K_ER_DNA,Cytoplasm_Correlation_K_ER_RNA,Cytoplasm_Granularity_2_AGP,Cytoplasm_Granularity_2_ER,Cytoplasm_Granularity_2_Mito,Cytoplasm_Granularity_2_RNA,Cytoplasm_Granularity_3_RNA,Cytoplasm_Intensity_IntegratedIntensity_DNA,Cytoplasm_Intensity_IntegratedIntensity_ER,Cytoplasm_Intensity_IntegratedIntensity_RNA,Cytoplasm_RadialDistribution_FracAtD_ER_1of4,Cytoplasm_RadialDistribution_MeanFrac_DNA_3of4,Cytoplasm_RadialDistribution_MeanFrac_DNA_4of4,Cytoplasm_Texture_InfoMeas1_DNA_10_00,Nuclei_AreaShape_MaxFeretDiameter,Nuclei_AreaShape_Orientation,Nuclei_AreaShape_Zernike_6_2,Nuclei_AreaShape_Zernike_8_0,Nuclei_Correlation_Correlation_ER_AGP,Nuclei_Correlation_Correlation_ER_RNA,Nuclei_Granularity_2_DNA,Nuclei_Granularity_7_DNA,Nuclei_Granularity_8_DNA,Nuclei_Granularity_9_DNA,Nuclei_Location_MaxIntensity_Y_RNA,Nuclei_RadialDistribution_MeanFrac_Mito_1of4,Nuclei_RadialDistribution_RadialCV_AGP_1of4,Nuclei_RadialDistribution_RadialCV_AGP_2of4,Nuclei_RadialDistribution_RadialCV_ER_1of4,Nuclei_RadialDistribution_RadialCV_Mito_1of4,Nuclei_Texture_Correlation_RNA_10_01,Nuclei_Texture_Correlation_RNA_10_03
HCT116bortezomib,E08,HCT116bortezomib,PlateMap_HCT116bortezomib,1,E08,CloneA,70,-0.04545411753813132,-3.0327521285170924,2.5954950128097605,-0.4372162574863254,0.39594641189930024,0.734384139312426,0.6749198127380315,1.6930174669748714,0.8585846032776489,0.7979201742634763,2.2499204504565062,1.2854842901121553,0.18464701657476457,-0.6861889905623856,0.2765031025149329,1.5050054503791506,0.6866194685211302,-0.469482080882054,-0.8234105786971162,-0.716486663999357,-2.3466352117863902,-0.8286751261830562,-0.9432265627293877,1.1479168047779356,2.7324273714614518,1.7422687964353838,0.8819893586001392,-0.04128426788320091,-0.1240177510911047,1.933264065072825,0.7122607394251318,0.029704196585844788,1.668792795513863,0.6937868080393464,0.4615410376104024,0.4463952458596044,-0.7212569744605675,-1.09273368408517,0.12755158055213023,-0.6670020514478684,0.5035325420287844,-1.157346779381818,0.7128382526832286,-0.3357108617036505,0.4058068966970331,0.013128858705829673,1.3716146737464814,1.8216267834273132,0.7074102004847326,0.16905686291550331,0.6632517882438741,0.6309000474258422,0.0036176575890257225,1.418878251731898,1.7098933745559128,1.5127904009071114,0.44366918404218936,0.5087160388705221
HCT116bortezomib,E09,HCT116bortezomib,PlateMap_HCT116bortezomib,1,E09,CloneE,70,-0.1137689703609251,-5.327229521695887,1.788717028261989,-1.245336313846973,1.915537841095764,2.0568324788355543,1.643745874451935,2.1257766561380462,-0.12026153323750897,-0.3384665171046227,2.596876192139997,4.499058024013618,0.2166488851768805,-0.4165421444912489,0.6204663538702132,0.9176905422536429,1.571130305276199,0.06693013190598171,1.1866432147810235,0.6127594627865534,-0.6633313494780128,0.036882614451994235,-0.6195390292596088,1.2422711699559954,0.3787402026847909,0.8540857334945411,2.3514123236259974,1.2606541730719887,0.42391711672913535,0.3858873435746514,0.010258691097130918,-0.6362169379402363,0.23600924083191638,1.1676431991540606,0.6838266987659387,1.1123973083449414,0.09221032221345707,-1.3667897554690935,0.444626180371991,-1.3043656533247052,-1.6670039177620037,0.37346696147401887,0.05763104453666848,-1.2137929878318137,-1.7646406736992626,-2.4306574365058395,2.360827868748839,-0.6398595053172392,-0.39850555067554677,-0.13276535142291923,-0.6733014172165165,0.535542993625437,-0.5292144185291944,1.0344487243988632,0.026197193767199187,-0.4398315344520475,-1.7576447924956815,-2.2608215582917417
HCT116bortezomib,E10,HCT116bortezomib,PlateMap_HCT116bortezomib,1,E10,CloneE,70,0.6361406139941979,-4.341049950081263,1.7005073216912505,-1.87700891651961,2.3164536199320933,1.1818989851289503,0.2373881689988082,2.086805168941214,0.322288315949362,-1.772197466670048,2.810148621751783,1.6194007883517028,-0.4848491728534168,-0.8577013348787035,0.6071053416157647,1.836220723040581,0.5204662674100741,1.3274314096521709,1.679346225191992,1.0528165055554526,-0.40059111403524583,-0.15633353036657077,-0.2790073107308062,0.9814671976928246,-0.5002929724261057,1.1589119575481748,2.216963004322167,1.6815323648304588,-0.1985352960677987,0.3490595446463179,0.7772600360548575,-0.8021000594761597,0.3576186026694118,0.9621545169179888,0.4914269351498228,1.044379446981362,0.5158544740074563,-1.6062104424646895,1.164774875639803,-1.1719246146909363,-1.6854610702719237,-1.4173946786770792,0.14558222964661593,-2.105726443578342,-1.5355055100037487,-2.7234441727838754,2.5075471050875944,-0.61796053150182,-0.10627917080652807,0.26856757438349216,-1.2639772834752714,0.03516044309152094,-0.7855809494562248,0.6742492240551391,0.7534412641096268,0.4860595919573265,-1.8002359253542866,-3.1822694408302246
HCT116bortezomib,E11,HCT116bortezomib,PlateMap_HCT116bortezomib,1,E11,CloneE,70,-1.0070570896765367,-4.246089434796251,1.2693444561222933,-1.2693161545685576,2.732112730718579,1.1779015648080262,-0.14760281890133425,2.283704826231383,0.9670039076552714,-0.7378891256717817,1.7805467349462263,1.9123624936227412,-1.0184849100764584,0.13337546906352593,1.2248361843881839,2.4857753762530534,0.9216152868332824,0.21833465146104422,1.5842366155276644,0.6324948549538333,0.04626760099460936,0.2846811615530572,0.22979771844999278,1.315482569800432,-0.3773813454052826,-0.16165991473305338,2.322221114772993,4.380981454248338,-0.06363740396660121,0.07961706126591156,1.1196118330998062,-0.9238886745883975,0.3686857103355954,1.1686870208952047,0.612029531023726,2.1704679390213317,0.5947141105369605,-1.3548186510936018,0.8260946364461627,-0.6851752681425304,-2.3875984263996712,-0.03490130417156359,0.11344254448106561,-1.050152351049267,-1.8693378258906854,-2.583145210494145,2.7129840007722774,-1.536629064413483,-0.86271813817545,-0.6483330714210325,-1.0214166142613486,0.15571072569986727,-0.6684459545102642,0.7054014277410603,1.0396782276644434,1.503669493929066,-1.95955911508308,-3.920687092405876
HCT116bortezomib,F08,HCT116bortezomib,PlateMap_HCT116bortezomib,1,F08,CloneA,0.7,-0.02492665508126082,-0.4112443053842659,1.3403495909317553,-0.25963894753975053,-1.0297443598302478,-0.4099878791996164,0.16429398680096896,-0.3822364511615632,-0.34162006364443015,-0.6509960158227934,-0.0011199163494770878,0.9131167255348032,-1.4508077627732605,-2.4165789189577485,1.236088389136708,2.6731277729341185,-0.561692247213877,0.6704191187914595,0.7546317985232878,1.4179186391358596,0.6856501694751778,0.7613804751815075,0.5305938245671914,0.00331193405522082,2.8954408476000277,-0.7181035447033184,-0.16843683847998614,-0.5095434457902855,0.844583882331367,-0.14043226810539847,0.766373422603871,0.5499462227943022,0.7264844944464302,0.08327609743728552,0.04713591174578601,-0.1128532096132241,-0.0392449454985858,1.1472237704052777,-1.0432484344166806,0.6493380364887135,0.17295513166667958,-1.918497020377322,-0.8676893618090977,2.379612185098275,0.7077080065223939,1.8566903431005564,-0.7275985904005675,3.1768572837612803,0.47561336454198316,-0.6848561910057287,0.7782638946675877,0.6135513163755171,1.5090169471775456,0.8165214910637371,0.8302115067686551,4.742464705542182,1.5587818407168859,1.513609028647116
207106_exposure320,B02,207106_exposure320,PlateMap_207106_exposure320,2,B02,WT,0,0.9176337745897464,-0.36441487536509576,1.2579601050130327,1.035897624651861,-1.3764410369586515,-0.23465574495715244,1.4744822532248059,-1.180981965546534,0.6709216913493393,1.7732341685805777,-0.07313333837948377,0.5222259042890641,1.3258425415797048,0.9103888410922081,-0.6784542362940489,0.010688888125322022,-0.9304919921255843,0.7804866692626858,0.22111833508742637,-0.15053895025535505,0.6705196584182956,1.108327489732956,0.4740447343853677,0.0798185172797227,0.879440204764387,0.3834405135625033,-0.00976071845900793,1.1253584505167682,-0.8911525021778977,-0.7475206914350582,-0.8794169141905777,0.4091134656094326,-0.4558448495872058,-0.2156776699814922,-0.968368447122137,0.3429528147637247,-0.4673317429027917,0.588835957908553,-0.14956741221904576,-0.5347404649728381,0.11052643832266762,-0.12830009540123782,-0.4721336042042173,0.29021872613842975,0.7450332959662089,1.8684611132861875,-0.4592479341836445,-0.12618465275845475,1.2811195937885649,1.712871601854745,-0.048270615563637355,-0.6063521031040578,-0.5184897511929488,-0.8957262885278219,-0.4495493851582668,-0.16067598419833154,0.4023974773291876,0.6558691621164492
207106_exposure320,B03,207106_exposure320,PlateMap_207106_exposure320,2,B03,WT,0,0.3895462588366992,-0.3676434888355967,0.8235866170891929,1.1707785709294884,-0.9472501677047334,-0.281915454019594,1.8966512672486586,0.27634505668078796,0.7308511194234905,0.831590654181243,-0.698078357974399,0.8131460142178568,1.526793630441658,1.139785125859893,-0.5906201054636601,-0.010688888125322022,-0.11790572321603789,0.5216084929844209,-0.070676050510245,-0.33963130347057796,1.3448770077833445,1.312795107741774,1.2674484737547154,0.3186436148106957,0.8563198466395119,1.2028734939661785,0.1161691773400114,1.2963188468111255,-0.7761095551262667,-0.7968353756345272,-0.7611598337296799,0.7338478918065809,0.3274664212893384,-0.19274560896327853,-0.893092896967581,0.6208142023541806,-0.5885960934021339,0.367016710132482,-0.20247455519261315,-1.3387440363508005,-0.1686711184787505,0.006737759050434195,-0.7662347448717998,0.1939069289570192,0.5648928670893826,1.8429238259193494,-0.4186583216330765,-0.09383202857073321,0.3870266070107047,0.8683933027750111,1.1308769825353824,-0.4894577324841376,0.03566114232041189,-0.37266326075538303,-0.2786248797757627,0.41500331026500986,-0.17427590623573758,0.5114458360239805
207106_exposure320,B04,207106_exposure320,PlateMap_207106_exposure320,2,B04,WT,0,1.2591441737702302,-0.07918420118234698,0.7035716990160852,0.8852121852407828,-0.1706011552237341,-0.6540749999706909,0.8922288733726789,0.6511387964605423,1.0307762212129887,1.3232199492490067,-0.16974377129538773,1.2705749217644602,2.7726088287155606,0.6666458134229921,-0.7083162002768456,0.027983283445086767,-0.32958250947036993,1.1112869588564578,0.15999299852242221,0.007823505855289127,1.1101283686232646,1.721470166978101,1.1584340374634963,-0.13746687121992468,0.5848091298329535,0.31553108533313645,1.0427911523965718,1.1927254127856979,-0.7914978836646199,-0.8685384583211593,-0.7537233920036975,0.3363164159599738,-0.6019462041139065,-0.05694160900940511,-1.2706646294585378,-0.07918806649985363,-0.5797261497874702,0.044612535707705715,0.8335639030494272,-1.8704431399254582,0.2190557431677596,1.2987702472438893,-0.6777821397634699,-1.0899068538615821,0.7459609938395675,1.4807255994612398,-0.9762844264761263,0.025648090033997054,1.6147954043369936,2.1482558683197106,0.679249242989432,-0.7306616106375088,0.4557655952879186,0.2344305566267224,1.0406225428824938,0.4892701446152019,0.15969626232399492,0.6254403508803318
207106_exposure320,B05,207106_exposure320,PlateMap_207106_exposure320,2,B05,CloneA,0,0.19896027997474086,-0.5691909037660873,-0.8052339883038636,0.06076399322884616,0.897300712279628,-0.8705308367074087,1.3314917705682918,0.6774897466017478,1.1882735754779192,0.16004719072549303,-0.474063752352108,1.9605639683207248,-0.053824907948098716,-0.37754012928721886,-0.17549946510585038,0.2926788356951925,-0.20936511720732032,0.8806137077751309,-2.027722365532176,-0.6256400756809632,-2.3446867741287347,-0.6883773094555475,-1.3400419034415008,-1.9368887013346172,-1.772427777885177,-0.2258331281868394,0.6375531337948869,0.6481761705176371,-0.057335344904499756,-1.0711173625646107,0.9257355247076866,0.9611224087154325,0.023471806929131964,-1.3940205482384578,-2.101309509333473,-1.6184375284582282,-0.4765542628196466,2.43104046224758,-2.099515456118129,0.328959974151635,-0.37117362036661544,0.7400792769019232,-1.3354378596889227,0.9849582159658483,-0.6018295585894813,-0.1610210730671874,-0.4446422013546708,0.7339242032719453,-0.15187717643866672,-0.25314285786753776,-0.5986620777438164,-0.5098015750469617,2.3648224065230616,1.670811076737745,1.5464036298810522,1.8926539544351872,-1.6667730155485077,-0.31395941020135665
207106_exposure320,B06,207106_exposure320,PlateMap_207106_exposure320,2,B06,CloneA,0,-0.35160308815796026,0.15627087262742723,-0.5860901425975257,0.06888844130339307,-0.02841297039645,-1.0971763606444969,1.3559887770877965,-0.2803944864081564,1.2720604129565907,0.02477966938178415,-1.1446747567639388,-0.3329428364893374,4.488711137514176,-0.7311773902506357,-0.6405280049079689,0.4491043174115505,-0.6683090178498752,-0.6162616040670289,-0.9408931820944658,0.3753985796447817,-1.096184206208908,-0.2879944520507281,-0.06259619465497805,-1.2978396270006731,0.06464600928687869,0.5727431921485067,0.8423422994965748,-0.3274445414551039,-0.359859285257555,-0.5924340218631824,1.1259525897917715,0.5449295068299401,-0.7403164064755238,3.5777324039474196,0.7652721864937585,1.2231927696069183,-0.11563358693543857,2.1964841293044124,-1.5883003909669782,0.9309776031197796,-0.1721487105962066,-0.9186842498916815,-0.8773852358733796,0.3000177954519531,-0.7938812941727823,-0.9790125190575628,-0.8046629860291977,0.7719005131511743,-0.8574457647719514,-0.5033012529217405,-1.072235820516158,-0.8275830420279844,1.4275924526529802,-0.07557640269073757,0.8502755955380737,1.2905352692380718,-1.7693063288074296,-0.2434259099098462
207106_exposure320,B07,207106_exposure320,PlateMap_207106_exposure320,2,B07,CloneA,0,0.29463104039846955,0.07278321060938489,-0.8372101025319951,-0.14691426469245986,0.6452921929713911,-0.8280772534002975,0.6230845487019065,-0.02439375416830712,1.1511671634554148,-0.7401646086994893,-0.715942234548293,0.9433825987468887,-0.6002851535005709,-0.8190500184018328,-0.3761525158229401,0.7818919872806898,-0.7846836185321385,0.199517559785011,-1.1385565567306328,0.4442872300781612,-1.3363143674570552,-0.022017548160247268,-0.9294214321288518,-1.53843738388764,-0.859250945451106,-0.11154449874428154,0.44707193761980474,0.10489503366186267,-0.22579221831905044,-0.7477691905710946,1.294395298155462,0.6086222044175098,-0.3495648986759365,-1.2240996609478405,-1.9040190120021128,-1.7475310284141994,-0.18662651000734887,1.8444074373106594,-1.6598583935831792,0.5464834593986917,0.10386049721201894,-0.7613054716148406,-1.3687170725985969,0.7398944530317215,-0.8435640733357521,-0.4643051088459873,-0.8539133364156978,1.5804100152240559,0.21271954373510255,-0.335716089746322,-1.0104315378209316,-0.687235422295822,1.8715055621641432,0.9193494577945714,1.5054742914260157,1.3457982258514707,-1.85225861208703,-0.24137776068665306
207106_exposure320,B08,207106_exposure320,PlateMap_207106_exposure320,2,B08,CloneE,0,-0.6001882833790716,-0.23790916717765798,-0.6265521557430486,0.6086206482433382,0.41971823674125336,-1.0115856459671004,0.7572801266885067,-0.43525980311590473,0.22975491591068348,-0.09199095963153277,-0.9617143350904814,0.9163889875146038,-1.2432640493526577,-1.27325636622711,-0.7551056504771185,-0.27824456550616133,-0.4975596243776235,-0.4790920205015824,-0.43501019129639173,1.1232185561796055,-0.6784618605348947,0.6263859145486362,-0.5237773538690658,-2.011788926487988,-0.8575830423129632,-0.08496512456550823,0.705285841161404,-0.12849659085639978,-0.3237009753626592,-0.6204287755844503,0.5721537050356672,0.39709551161065826,-1.0621784641517138,-1.2525165043274884,-2.0091962285405787,-2.046438766821455,0.2193891540170271,1.0820064132915963,-0.10834524234544513,0.5880106641690793,-1.2394525265122185,0.9063381395953312,-1.8645047037662226,1.5842448258731867,-1.0031274360201095,-1.6150108325179748,-0.10730522338943016,-0.27299134892285487,-0.967303163068752,-1.0663645066766443,-0.872084263045727,-1.839341826622089,1.3381036236551693,-0.3819089303325927,1.6717217992020945,-0.7111015118886937,-2.2533953154304425,-0.7937146168566916
207106_exposure320,B09,207106_exposure320,PlateMap_207106_exposure320,2,B09,CloneE,0,-0.21796304235898806,-0.16633653932058404,-1.2738825046757922,0.1694280466218283,0.9092740091403002,-0.7622863245337426,0.9355022575491861,-0.3756754098083391,0.9501414707847213,-0.7810733538633795,-0.8253198502818623,0.4946221902459837,-0.09783947662968996,-1.0541269814974732,-0.32632221612821627,-0.3746811860526437,-0.9128725016491116,-0.22884445578006304,-1.0978177776587532,0.5204698059623272,-1.0284056465309004,0.1136735177343083,0.27604987786113194,-1.7929188728694458,-0.5571611590693029,-0.020865304253816636,1.2164753202485796,0.1763988415702463,-0.15058370761482623,-0.6741027960823036,0.5965645485487625,0.7609332423267072,-0.4319196345793487,-1.1051998288461702,-1.9978407107407528,-1.8262688724864178,-0.05455182582803057,1.072001629334025,-0.011993841070067995,-0.1030141037120855,-1.2328770148480135,-0.0071541056691793664,-1.5968087896065704,0.7814919954453944,-1.071896316729993,-1.3347515326299124,0.20385599675554017,-0.02564809003399772,-1.0700158613385387,-1.2586048794847815,0.7267337713402954,-1.6952876953177203,1.7733856810233368,0.40950394797814704,1.8734810460225617,-0.6783737159248592,-2.272769808215068,-0.8121480943389984
207106_exposure320,B10,207106_exposure320,PlateMap_207106_exposure320,2,B10,CloneE,0,1.2972915885435157,0.23519854000122747,-0.49740136866789186,0.022314470931061422,-0.09046113752964961,-0.4615794413584974,1.0092636221748943,-0.13935482825525108,1.0384629009546649,0.16108574313100293,-0.6497340653460956,0.7129021635054769,0.09588312952218576,-0.8703767936442839,-0.6705272826591415,0.6510606688014341,-1.2186927734550825,1.880507307433007,-0.5515652367764043,0.7245045265129949,-0.014849056287944747,1.3411579103108495,0.5442432115804544,-0.6433301147217313,0.5478281542014785,1.2656608378188006,1.176486280467035,0.16834860852192418,-0.21154224202025243,-0.1612030632599357,1.201199899241855,0.738705911261216,0.2330417235569556,-0.4977540496534533,-1.5367355807977612,-1.2526177505062486,0.12608876495132937,0.7485344481894788,0.31403105964148,-0.8692657998105618,-0.7083767187328422,-0.31566260164142995,-1.7419484294086098,1.0156550217355873,-1.6122186546319546,-0.4761473164690281,-0.7768724742964062,0.05487497355406615,-0.643194295514113,-0.7076007111895019,0.725083827839765,-1.8079570406038636,0.22726143330350101,-1.8633634079494177,-0.20207746729092615,-0.4402814008003412,-1.4097674435215226,-0.019764998698303782
207106_exposure320,C02,207106_exposure320,PlateMap_207106_exposure320,2,C02,WT,0.7,0.07502223792937446,0.6862015375805869,0.14291099825778847,0.42672564192831064,-0.40219844842906693,0.30530364298419976,-0.616086816930103,-0.29294307033985495,0.5244581716693459,1.052396598628185,-0.05202236902169267,0.1285956550624237,1.6946291414531804,1.3195705790425278,0.04983563259950246,-0.42229343935144137,0.41228383294888626,-0.14346432216091434,0.3449712877481768,-0.3294696774700034,0.3530019112407994,0.5221878003678516,0.499179313301432,0.4280116737360764,0.5541871303398981,0.8405828595701905,-1.0823234132895156,-0.007112433587774928,-0.462573851693101,0.3459329990579968,-0.9478348576366635,-0.5988895552585952,-1.0884503117530717,0.05694160900940511,0.15006989820400451,0.7341348363698417,-0.8513770812540101,-0.5483529344199909,1.2944685961581273,-0.9836585576560068,1.0770139849925553,1.6921033718390557,-0.04302222492325369,0.0776523126771546,1.7237240411188959,2.0483522974643718,-0.4731473737294033,0.10779695484347097,2.5505126056674894,2.2883972688873406,-3.004708683170977,0.6403316029661946,-0.5818393583571629,0.14487595330919364,-0.5931875049423748,-0.41575537287291764,2.1585595900200536,1.7182359282990929
207106_exposure320,C03,207106_exposure320,PlateMap_207106_exposure320,2,C03,WT,0.7,-0.6787265177007314,0.731460453708458,0.25751286062670276,0.3498499679289596,-1.5916200071242232,-0.30727215908718575,-0.2978277478403715,-0.19103132673045378,0.0028944397294901453,0.8461765964955011,0.657926425728259,0.9257754243299494,0.8214148350689072,0.4166951956944938,-0.0498356325995012,0.6979208501517563,-1.6294658672576143,-0.5282039438671687,0.46271651999664776,-0.1671633621389647,0.5964105329137946,0.32330055635583943,0.942349192574982,-0.22563896719634702,0.6610446428017108,0.8511083843359424,0.3481705293953579,0.8311099302466703,-1.2031846140948577,-1.1013701153592779,-0.8919847109481095,-0.4773351193301646,-1.913264622858855,-0.10483639586230901,-1.026759621068095,-0.048891289850779694,-1.0291651930411898,0.5473896451263044,-0.4080153265199657,-0.37504435203624703,0.6936713644822606,-0.00673775905043422,-0.2969724245303364,0.04780755570882261,1.1850661104212794,1.7129192364205892,-0.5285634704907404,0.5148739553341407,2.959913683857681,2.4273203424444674,-0.19493029134982578,0.4982904336533219,0.08432332533711072,0.3731492677567069,0.5662440954839782,0.6706078030283311,0.263430581969998,0.7896863769240484
207106_exposure320,C04,207106_exposure320,PlateMap_207106_exposure320,2,C04,WT,0.7,-0.7484547205103378,0.7536493359680893,0.1239699800782011,0.27766339982380595,-0.44704778120137373,-0.6949065189824996,-0.46637206803969083,0.7153912455829282,-0.39918344544899825,1.1578505433591535,0.7204984570318976,-0.309096788257752,1.2315560816724804,1.3317834823127448,0.12432656992028489,-1.0705224062196246,0.10566611795609583,-1.0856678717735693,0.47413989246257116,-0.8362718477685155,1.3259975665787609,-0.06052574183569364,1.501472976079081,-0.011009843158044283,0.9948697212411899,-0.03474317665603121,-0.7498171659211714,0.2123353042316208,-0.7294146856686585,0.07283689475645043,-1.1092857116128187,-0.48933307432061113,-0.5597719713661243,0.1838033936824428,0.13010338575721067,0.9367523738201269,-0.9513122100879612,-0.9646733238514015,1.9009297467441733,-1.6594904008100035,0.20583522935744133,-0.14965175697492414,-0.04803812759676644,0.9750957101978641,1.7484172223079746,2.04385404510351,0.7978633850587934,-0.38805182512172137,2.2001015825641583,2.8590152837605523,-0.22486336853828653,1.0270396399509714,-0.7725044792492685,-0.2507695660433459,-1.469338947231303,-0.5516811547829668,1.6673164699808691,1.1389318283106789
207106_exposure320,C05,207106_exposure320,PlateMap_207106_exposure320,2,C05,CloneA,0.7,0.33505340266949524,1.5755364518218218,0.0761339517120539,-0.8719556201081334,-0.30441143273114385,-0.13038044807368665,0.6511555989116675,-1.2780674921301098,-0.03185284582462625,-0.2184043253760054,-0.2563283844203791,0.4684827676198371,-1.7640904272284879,0.6830419243250904,1.0063166839787245,-2.6642661723692096,0.9966919414409888,-0.18780461547330865,0.03572650215992935,1.5129965462588937,0.8362762447965206,0.7360436617648173,1.2142685401789584,-1.9624401109868967,-0.17222246211914324,-0.7629093913363033,-2.8738880674673055,-1.362555357611249,1.8637483597390698,0.6531677694997262,0.43474965699085866,1.3088594076949283,1.7495310791686545,-1.3592862034090738,0.34997737788290273,-0.6382898488354479,0.6670423313016437,0.5377128646888857,0.49071220765802454,2.139445425538966,-0.11284064022179069,0.04240570316991184,-0.5639738637643927,-0.14247698693663474,1.4295191105921445,0.9563751380509803,0.6353312574751814,0.32161533691606825,-0.5294004187263235,0.0677494875975494,0.32945622231757726,0.6061022181932332,2.268053058275573,1.9908836383940884,0.28692496806938217,0.7314535291943053,0.7013788863664767,0.9467064604986867
207106_exposure320,C06,207106_exposure320,PlateMap_207106_exposure320,2,C06,CloneA,0.7,0.16029293316178617,2.0017798627169605,-0.2840376830960771,0.03496365446952248,-0.617432099977727,-0.09791298221574446,-0.29165804165237574,-0.8744850326072092,0.05159725021351615,-0.02477966938178415,-0.25606330319519394,-0.9441232689306219,-0.7164707159774347,0.30225696472867253,-0.05379403696263924,-4.059437304771638,0.9471521855245009,0.6329983783908841,-0.15874155128112927,1.691392486871094,1.1607325372885113,0.2506375504266355,2.0275211522201277,-1.130690638940591,-0.45202740187262813,-0.38287887101031365,-1.8762656043830934,-1.0712900722625907,1.7118272369924368,0.42432362953073605,-0.8094818156538302,-0.11137258224689967,-1.6370415921768302,-1.1058003325121448,-0.5292008337307637,-1.2240850760492743,-0.5622236648131593,-0.044612535707705715,0.5720359207519561,2.2001165101081437,0.285970166235068,0.2978016121774854,-0.6249727928098707,0.04385647047768462,-0.03974040746073425,0.06672055743736184,-0.027037137555466252,0.6260169101579561,-0.14820437056115973,-0.08084710589193073,0.09458671121524315,0.7977328289611378,0.8208389403472744,-0.14072332366456797,0.2896054206960798,-0.7623711508863126,0.6101404086039471,1.3196347518755536
207106_exposure320,C07,207106_exposure320,PlateMap_207106_exposure320,2,C07,CloneA,0.7,-0.07502223792937446,0.5266432207345589,-0.5549010579106454,0.029711489000779606,-0.4606629429982713,-0.4209935642554244,0.9110238675734459,-1.0442226867961502,1.0651891878663975,0.2991040851777956,-0.6819031283496882,0.4104488656275754,-0.20988634644858004,-0.6823357055301982,-0.334753977867613,0.45963973062151836,0.4764586347445884,-0.337356437505857,-0.8718083535048464,0.10772308948084026,-0.15059333113477116,0.6606042094976428,-0.04984411593793531,-1.3258687958341067,-0.5277839872980878,0.3671636529964283,0.33324745135373357,-0.022124349998966408,-0.5497712990696194,-1.0461488679192488,0.7039947024059525,0.23211284934646292,-1.3744981080273617,-1.2235286559502545,-1.8169079954241156,-1.7883877158456856,-0.2358954302958987,1.042170229564248,-0.07933788954000887,0.7355107269744386,-0.10386049721201894,-0.5047849424323275,-0.6344336628111338,-0.6836624354296659,0.03974040746073425,-0.15400282375049795,0.5877375954235291,0.8052001353533589,-0.16051612779259575,-0.4067157433318339,-1.5884689771593095,0.07512077322679162,2.0280322246143094,1.6129866131043054,1.761271767989356,2.219706139520149,-1.2719913584722486,0.09158595184456368
207106_exposure320,C08,207106_exposure320,PlateMap_207106_exposure320,2,C08,CloneE,0.7,1.0373673364299525,-0.4444267324925206,-1.5328874459571753,0.7029948535085953,0.8251732465071572,-1.2096726850517783,1.2412924889244694,-0.9387417392730719,1.6297757654937404,0.2559646088597165,-1.0127953488937056,0.48527617750420704,0.6325108029757557,-0.01398895544909923,-0.37164667285794734,-0.17655387532053168,-1.672472057986213,1.2043197912002905,-1.0348229732187053,0.44666594053178815,-0.48162535943986645,1.4776517213337599,0.5900729517130101,-0.32563123589519455,0.3983165504556725,1.5588163946832443,-0.1384327036597322,-0.002956703825861544,0.05733534490449927,-0.13634889303146716,0.644986816547238,1.6139160954761889,1.170259333673003,-0.7782758027136398,-0.937818644287137,-0.5630507547044747,0.9824507912287168,1.2934562860803414,-0.5568097392323963,0.18556394943423546,-1.449610305486051,1.5794205823045553,-1.3629240995288647,1.8119031180993188,-0.7756857179835269,-0.45812425902517234,0.7136502614780091,-0.23570385039588587,-1.1511317171092803,-1.1758653084860995,-0.8847169980520592,-1.3582720116259812,0.728584522633037,-1.020724284996077,-1.8077943343417113,-0.4005399617513435,-1.74524297089199,-0.6931123568367411
