Metadata_model_split	Metadata_Plate	metric	metric_value	dataset	shuffle	permutation
training	220039	accuracy	0.48484848484848486	bortezomib	True	89
training	220040	accuracy	0.4	bortezomib	True	89
training	220055	accuracy	0.5294117647058824	bortezomib	True	89
validation	219901	accuracy	0.5	bortezomib	True	89
holdout	219907	avg_precision	0.4625	bortezomib	True	89
holdout	219956	avg_precision	0.4340909090909091	bortezomib	True	89
holdout	219973	avg_precision	0.38333333333333336	bortezomib	True	89
holdout	220039	avg_precision	0.35833333333333334	bortezomib	True	89
holdout	220040	avg_precision	0.4222222222222222	bortezomib	True	89
holdout	220055	avg_precision	0.38333333333333336	bortezomib	True	89
inference	MutClones	avg_precision	0.937441339975453	bortezomib	True	89
inference	WTClones	avg_precision		bortezomib	True	89
test	219907	avg_precision	0.6	bortezomib	True	89
test	219956	avg_precision	0.625	bortezomib	True	89
test	219973	avg_precision	0.2857142857142857	bortezomib	True	89
test	220039	avg_precision	0.5873015873015873	bortezomib	True	89
test	220040	avg_precision	0.4	bortezomib	True	89
test	220055	avg_precision	0.5833333333333334	bortezomib	True	89
training	219907	avg_precision	0.47654698242933535	bortezomib	True	89
training	219956	avg_precision	0.5019607843137255	bortezomib	True	89
training	219973	avg_precision	0.5941558441558441	bortezomib	True	89
training	220039	avg_precision	0.5098039215686274	bortezomib	True	89
training	220040	avg_precision	0.47619047619047616	bortezomib	True	89
training	220055	avg_precision	0.48161764705882354	bortezomib	True	89
validation	219901	avg_precision	0.4655612244897959	bortezomib	True	89
holdout	219907	accuracy	0.45	bortezomib	True	90
holdout	219956	accuracy	0.45	bortezomib	True	90
holdout	219973	accuracy	0.4	bortezomib	True	90
holdout	220039	accuracy	0.6	bortezomib	True	90
holdout	220040	accuracy	0.3	bortezomib	True	90
holdout	220055	accuracy	0.45	bortezomib	True	90
inference	MutClones	accuracy	0.42105263157894735	bortezomib	True	90
inference	WTClones	accuracy	0.5833333333333334	bortezomib	True	90
test	219907	accuracy	0.4	bortezomib	True	90
test	219956	accuracy	0.5	bortezomib	True	90
test	219973	accuracy	0.5714285714285714	bortezomib	True	90
test	220039	accuracy	0.42857142857142855	bortezomib	True	90
test	220040	accuracy	0.8	bortezomib	True	90
test	220055	accuracy	0.16666666666666666	bortezomib	True	90
training	219907	accuracy	0.3142857142857143	bortezomib	True	90
training	219956	accuracy	0.4117647058823529	bortezomib	True	90
training	219973	accuracy	0.6060606060606061	bortezomib	True	90
training	220039	accuracy	0.5151515151515151	bortezomib	True	90
training	220040	accuracy	0.5428571428571428	bortezomib	True	90
training	220055	accuracy	0.4117647058823529	bortezomib	True	90
validation	219901	accuracy	0.5	bortezomib	True	90
holdout	219907	avg_precision	0.37500000000000006	bortezomib	True	90
holdout	219956	avg_precision	0.37500000000000006	bortezomib	True	90
holdout	219973	avg_precision	0.36250000000000004	bortezomib	True	90
holdout	220039	avg_precision	0.4625	bortezomib	True	90
holdout	220040	avg_precision	0.36562500000000003	bortezomib	True	90
holdout	220055	avg_precision	0.375	bortezomib	True	90
inference	MutClones	avg_precision	0.9510975506398847	bortezomib	True	90
inference	WTClones	avg_precision		bortezomib	True	90
test	219907	avg_precision	0.5333333333333333	bortezomib	True	90
test	219956	avg_precision	0.75	bortezomib	True	90
test	219973	avg_precision	0.30952380952380953	bortezomib	True	90
test	220039	avg_precision	0.39682539682539686	bortezomib	True	90
test	220040	avg_precision	0.7	bortezomib	True	90
test	220055	avg_precision	0.6666666666666666	bortezomib	True	90
training	219907	avg_precision	0.420825721592985	bortezomib	True	90
training	219956	avg_precision	0.4348447712418301	bortezomib	True	90
training	219973	avg_precision	0.6127946127946128	bortezomib	True	90
training	220039	avg_precision	0.5258467023172905	bortezomib	True	90
training	220040	avg_precision	0.5396825396825397	bortezomib	True	90
training	220055	avg_precision	0.43513655462184875	bortezomib	True	90
validation	219901	avg_precision	0.4644688644688645	bortezomib	True	90
holdout	219907	accuracy	0.6	bortezomib	True	91
holdout	219956	accuracy	0.55	bortezomib	True	91
holdout	219973	accuracy	0.55	bortezomib	True	91
holdout	220039	accuracy	0.45	bortezomib	True	91
holdout	220040	accuracy	0.5	bortezomib	True	91
holdout	220055	accuracy	0.4	bortezomib	True	91
inference	MutClones	accuracy	0.5263157894736842	bortezomib	True	91
inference	WTClones	accuracy	0.6875	bortezomib	True	91
test	219907	accuracy	0.4	bortezomib	True	91
test	219956	accuracy	0.0	bortezomib	True	91
test	219973	accuracy	0.2857142857142857	bortezomib	True	91
test	220039	accuracy	0.2857142857142857	bortezomib	True	91
test	220040	accuracy	0.2	bortezomib	True	91
test	220055	accuracy	0.3333333333333333	bortezomib	True	91
training	219907	accuracy	0.45714285714285713	bortezomib	True	91
training	219956	accuracy	0.38235294117647056	bortezomib	True	91
training	219973	accuracy	0.48484848484848486	bortezomib	True	91
training	220039	accuracy	0.5757575757575758	bortezomib	True	91
training	220040	accuracy	0.6	bortezomib	True	91
training	220055	accuracy	0.5882352941176471	bortezomib	True	91
validation	219901	accuracy	0.45	bortezomib	True	91
holdout	219907	avg_precision	0.45	bortezomib	True	91
holdout	219956	avg_precision	0.4222222222222222	bortezomib	True	91
holdout	219973	avg_precision	0.4	bortezomib	True	91
holdout	220039	avg_precision	0.38181818181818183	bortezomib	True	91
holdout	220040	avg_precision	0.4104166666666667	bortezomib	True	91
holdout	220055	avg_precision	0.3625	bortezomib	True	91
inference	MutClones	avg_precision	0.9736842105263157	bortezomib	True	91
inference	WTClones	avg_precision		bortezomib	True	91
test	219907	avg_precision	0.5333333333333333	bortezomib	True	91
test	219956	avg_precision	0.6666666666666666	bortezomib	True	91
test	219973	avg_precision	0.2857142857142857	bortezomib	True	91
test	220039	avg_precision	0.42857142857142855	bortezomib	True	91
test	220040	avg_precision	0.4	bortezomib	True	91
test	220055	avg_precision	0.625	bortezomib	True	91
training	219907	avg_precision	0.46554621848739486	bortezomib	True	91
training	219956	avg_precision	0.4276960784313726	bortezomib	True	91
training	219973	avg_precision	0.5374331550802138	bortezomib	True	91
training	220039	avg_precision	0.5650623885918004	bortezomib	True	91
training	220040	avg_precision	0.5757936507936507	bortezomib	True	91
training	220055	avg_precision	0.5222886029411764	bortezomib	True	91
validation	219901	avg_precision	0.44217687074829937	bortezomib	True	91
holdout	219907	accuracy	0.45	bortezomib	True	92
holdout	219956	accuracy	0.55	bortezomib	True	92
holdout	219973	accuracy	0.5	bortezomib	True	92
holdout	220039	accuracy	0.6	bortezomib	True	92
holdout	220040	accuracy	0.55	bortezomib	True	92
holdout	220055	accuracy	0.55	bortezomib	True	92
inference	MutClones	accuracy	0.3684210526315789	bortezomib	True	92
inference	WTClones	accuracy	0.5	bortezomib	True	92
test	219907	accuracy	0.2	bortezomib	True	92
test	219956	accuracy	0.3333333333333333	bortezomib	True	92
test	219973	accuracy	0.8571428571428571	bortezomib	True	92
test	220039	accuracy	0.42857142857142855	bortezomib	True	92
test	220040	accuracy	0.6	bortezomib	True	92
test	220055	accuracy	0.5	bortezomib	True	92
training	219907	accuracy	0.5428571428571428	bortezomib	True	92
training	219956	accuracy	0.5588235294117647	bortezomib	True	92
training	219973	accuracy	0.5757575757575758	bortezomib	True	92
training	220039	accuracy	0.5454545454545454	bortezomib	True	92
training	220040	accuracy	0.5428571428571428	bortezomib	True	92
training	220055	accuracy	0.47058823529411764	bortezomib	True	92
validation	219901	accuracy	0.5	bortezomib	True	92
holdout	219907	avg_precision	0.37500000000000006	bortezomib	True	92
holdout	219956	avg_precision	0.4222222222222222	bortezomib	True	92
holdout	219973	avg_precision	0.4	bortezomib	True	92
holdout	220039	avg_precision	0.45	bortezomib	True	92
holdout	220040	avg_precision	0.4222222222222222	bortezomib	True	92
holdout	220055	avg_precision	0.4222222222222222	bortezomib	True	92
inference	MutClones	avg_precision	0.933191564770512	bortezomib	True	92
inference	WTClones	avg_precision		bortezomib	True	92
test	219907	avg_precision	0.5111111111111111	bortezomib	True	92
test	219956	avg_precision	0.625	bortezomib	True	92
test	219973	avg_precision	0.6666666666666666	bortezomib	True	92
test	220039	avg_precision	0.42857142857142855	bortezomib	True	92
test	220040	avg_precision	0.45	bortezomib	True	92
test	220055	avg_precision	0.75	bortezomib	True	92
training	219907	avg_precision	0.5088482451804252	bortezomib	True	92
training	219956	avg_precision	0.5019607843137255	bortezomib	True	92
training	219973	avg_precision	0.5855780022446689	bortezomib	True	92
training	220039	avg_precision	0.5432263814616756	bortezomib	True	92
training	220040	avg_precision	0.5411375661375661	bortezomib	True	92
training	220055	avg_precision	0.4561121323529412	bortezomib	True	92
validation	219901	avg_precision	0.46339285714285716	bortezomib	True	92
holdout	219907	accuracy	0.5	bortezomib	True	93
holdout	219956	accuracy	0.45	bortezomib	True	93
holdout	219973	accuracy	0.15	bortezomib	True	93
holdout	220039	accuracy	0.6	bortezomib	True	93
holdout	220040	accuracy	0.5	bortezomib	True	93
holdout	220055	accuracy	0.4	bortezomib	True	93
inference	MutClones	accuracy	0.49122807017543857	bortezomib	True	93
inference	WTClones	accuracy	0.5833333333333334	bortezomib	True	93
test	219907	accuracy	0.2	bortezomib	True	93
test	219956	accuracy	0.8333333333333334	bortezomib	True	93
test	219973	accuracy	0.7142857142857143	bortezomib	True	93
test	220039	accuracy	0.7142857142857143	bortezomib	True	93
test	220040	accuracy	0.6	bortezomib	True	93
test	220055	accuracy	0.0	bortezomib	True	93
training	219907	accuracy	0.42857142857142855	bortezomib	True	93
training	219956	accuracy	0.5	bortezomib	True	93
training	219973	accuracy	0.5151515151515151	bortezomib	True	93
training	220039	accuracy	0.5454545454545454	bortezomib	True	93
training	220040	accuracy	0.37142857142857144	bortezomib	True	93
training	220055	accuracy	0.47058823529411764	bortezomib	True	93
validation	219901	accuracy	0.5666666666666667	bortezomib	True	93
holdout	219907	avg_precision	0.38125000000000003	bortezomib	True	93
holdout	219956	avg_precision	0.37142857142857144	bortezomib	True	93
holdout	219973	avg_precision	0.3613636363636364	bortezomib	True	93
holdout	220039	avg_precision	0.45	bortezomib	True	93
holdout	220040	avg_precision	0.390625	bortezomib	True	93
holdout	220055	avg_precision	0.3625	bortezomib	True	93
inference	MutClones	avg_precision	0.9392014519056261	bortezomib	True	93
inference	WTClones	avg_precision		bortezomib	True	93
test	219907	avg_precision	0.6	bortezomib	True	93
test	219956	avg_precision	0.8	bortezomib	True	93
test	219973	avg_precision	0.2857142857142857	bortezomib	True	93
test	220039	avg_precision	0.5873015873015873	bortezomib	True	93
test	220040	avg_precision	0.45	bortezomib	True	93
test	220055	avg_precision	0.6666666666666666	bortezomib	True	93
training	219907	avg_precision	0.4552644587246663	bortezomib	True	93
training	219956	avg_precision	0.4640522875816993	bortezomib	True	93
training	219973	avg_precision	0.5539772727272727	bortezomib	True	93
training	220039	avg_precision	0.5402183600713012	bortezomib	True	93
training	220040	avg_precision	0.47063492063492063	bortezomib	True	93
training	220055	avg_precision	0.4537377450980392	bortezomib	True	93
validation	219901	avg_precision	0.5036564625850339	bortezomib	True	93
holdout	219907	accuracy	0.5	bortezomib	True	94
holdout	219956	accuracy	0.8	bortezomib	True	94
holdout	219973	accuracy	0.5	bortezomib	True	94
holdout	220039	accuracy	0.55	bortezomib	True	94
holdout	220040	accuracy	0.5	bortezomib	True	94
holdout	220055	accuracy	0.4	bortezomib	True	94
inference	MutClones	accuracy	0.3684210526315789	bortezomib	True	94
inference	WTClones	accuracy	0.4375	bortezomib	True	94
test	219907	accuracy	0.8	bortezomib	True	94
test	219956	accuracy	0.5	bortezomib	True	94
test	219973	accuracy	0.42857142857142855	bortezomib	True	94
test	220039	accuracy	0.8571428571428571	bortezomib	True	94
test	220040	accuracy	0.6	bortezomib	True	94
test	220055	accuracy	0.8333333333333334	bortezomib	True	94
training	219907	accuracy	0.42857142857142855	bortezomib	True	94
training	219956	accuracy	0.5	bortezomib	True	94
training	219973	accuracy	0.36363636363636365	bortezomib	True	94
training	220039	accuracy	0.42424242424242425	bortezomib	True	94
training	220040	accuracy	0.45714285714285713	bortezomib	True	94
training	220055	accuracy	0.38235294117647056	bortezomib	True	94
validation	219901	accuracy	0.5166666666666667	bortezomib	True	94
holdout	219907	avg_precision	0.4104166666666667	bortezomib	True	94
holdout	219956	avg_precision	0.6625	bortezomib	True	94
holdout	219973	avg_precision	0.4	bortezomib	True	94
holdout	220039	avg_precision	0.4107142857142857	bortezomib	True	94
holdout	220040	avg_precision	0.4104166666666667	bortezomib	True	94
holdout	220055	avg_precision	0.37083333333333335	bortezomib	True	94
inference	MutClones	avg_precision	0.933191564770512	bortezomib	True	94
inference	WTClones	avg_precision		bortezomib	True	94
test	219907	avg_precision	0.8666666666666667	bortezomib	True	94
test	219956	avg_precision	0.75	bortezomib	True	94
test	219973	avg_precision	0.2857142857142857	bortezomib	True	94
test	220039	avg_precision	0.75	bortezomib	True	94
test	220040	avg_precision	0.45	bortezomib	True	94
test	220055	avg_precision	0.8	bortezomib	True	94
training	219907	avg_precision	0.4554621848739495	bortezomib	True	94
training	219956	avg_precision	0.4671945701357466	bortezomib	True	94
training	219973	avg_precision	0.505050505050505	bortezomib	True	94
training	220039	avg_precision	0.48805704099821745	bortezomib	True	94
training	220040	avg_precision	0.49576719576719575	bortezomib	True	94
training	220055	avg_precision	0.42647058823529416	bortezomib	True	94
validation	219901	avg_precision	0.47006802721088436	bortezomib	True	94
holdout	219907	accuracy	0.35	bortezomib	True	95
holdout	219956	accuracy	0.55	bortezomib	True	95
holdout	219973	accuracy	0.4	bortezomib	True	95
holdout	220039	accuracy	0.55	bortezomib	True	95
holdout	220040	accuracy	0.4	bortezomib	True	95
holdout	220055	accuracy	0.65	bortezomib	True	95
inference	MutClones	accuracy	0.40350877192982454	bortezomib	True	95
inference	WTClones	accuracy	0.5833333333333334	bortezomib	True	95
test	219907	accuracy	0.2	bortezomib	True	95
test	219956	accuracy	0.5	bortezomib	True	95
test	219973	accuracy	0.5714285714285714	bortezomib	True	95
test	220039	accuracy	0.42857142857142855	bortezomib	True	95
test	220040	accuracy	0.6	bortezomib	True	95
test	220055	accuracy	0.6666666666666666	bortezomib	True	95
training	219907	accuracy	0.45714285714285713	bortezomib	True	95
training	219956	accuracy	0.5882352941176471	bortezomib	True	95
training	219973	accuracy	0.5757575757575758	bortezomib	True	95
training	220039	accuracy	0.36363636363636365	bortezomib	True	95
training	220040	accuracy	0.4857142857142857	bortezomib	True	95
training	220055	accuracy	0.6176470588235294	bortezomib	True	95
validation	219901	accuracy	0.55	bortezomib	True	95
holdout	219907	avg_precision	0.4	bortezomib	True	95
holdout	219956	avg_precision	0.4	bortezomib	True	95
holdout	219973	avg_precision	0.3625	bortezomib	True	95
holdout	220039	avg_precision	0.4340909090909091	bortezomib	True	95
holdout	220040	avg_precision	0.36250000000000004	bortezomib	True	95
holdout	220055	avg_precision	0.4857142857142857	bortezomib	True	95
inference	MutClones	avg_precision	0.9348602988953865	bortezomib	True	95
inference	WTClones	avg_precision		bortezomib	True	95
test	219907	avg_precision	0.6	bortezomib	True	95
test	219956	avg_precision	0.75	bortezomib	True	95
test	219973	avg_precision	0.30952380952380953	bortezomib	True	95
test	220039	avg_precision	0.4095238095238095	bortezomib	True	95
test	220040	avg_precision	0.5	bortezomib	True	95
test	220055	avg_precision	0.8333333333333333	bortezomib	True	95
training	219907	avg_precision	0.46737967914438505	bortezomib	True	95
training	219956	avg_precision	0.5210084033613445	bortezomib	True	95
