Metadata_model_split	Metadata_clone_number	metric	metric_value	dataset	shuffle	permutation
inference	WT008	accuracy	1.0	bortezomib	True	55
inference	WT009	accuracy	1.0	bortezomib	True	55
inference	WT010	accuracy	0.6666666666666666	bortezomib	True	55
inference	WT011	accuracy	0.6666666666666666	bortezomib	True	55
inference	WT012	accuracy	0.3333333333333333	bortezomib	True	55
inference	WT013	accuracy	0.6666666666666666	bortezomib	True	55
inference	WT014	accuracy	0.0	bortezomib	True	55
inference	WT015	accuracy	0.3333333333333333	bortezomib	True	55
inference	WT_parental	accuracy	0.16666666666666666	bortezomib	True	55
test	CloneA	accuracy	0.4166666666666667	bortezomib	True	55
test	CloneE	accuracy	0.5416666666666666	bortezomib	True	55
test	WT_parental	accuracy	0.5833333333333334	bortezomib	True	55
training	BZ001	accuracy	0.45	bortezomib	True	55
training	BZ002	accuracy	0.47619047619047616	bortezomib	True	55
training	BZ003	accuracy	0.4	bortezomib	True	55
training	BZ004	accuracy	0.2	bortezomib	True	55
training	BZ005	accuracy	0.38095238095238093	bortezomib	True	55
training	WT clone 01	accuracy	0.5714285714285714	bortezomib	True	55
training	WT clone 02	accuracy	0.65	bortezomib	True	55
training	WT clone 03	accuracy	0.35	bortezomib	True	55
training	WT clone 04	accuracy	0.8	bortezomib	True	55
training	WT clone 05	accuracy	0.5714285714285714	bortezomib	True	55
validation	BZ001	accuracy	0.75	bortezomib	True	55
validation	BZ002	accuracy	0.6666666666666666	bortezomib	True	55
validation	BZ003	accuracy	0.75	bortezomib	True	55
validation	BZ004	accuracy	0.5	bortezomib	True	55
validation	BZ005	accuracy	0.6666666666666666	bortezomib	True	55
validation	WT clone 01	accuracy	0.6666666666666666	bortezomib	True	55
validation	WT clone 02	accuracy	1.0	bortezomib	True	55
validation	WT clone 03	accuracy	0.5	bortezomib	True	55
validation	WT clone 04	accuracy	0.5	bortezomib	True	55
validation	WT clone 05	accuracy	1.0	bortezomib	True	55
holdout	BZ001	avg_precision	1.0	bortezomib	True	55
holdout	BZ002	avg_precision	1.0	bortezomib	True	55
holdout	BZ003	avg_precision	1.0	bortezomib	True	55
holdout	BZ004	avg_precision	1.0	bortezomib	True	55
holdout	BZ005	avg_precision	1.0	bortezomib	True	55
holdout	CloneA	avg_precision	1.0	bortezomib	True	55
holdout	CloneE	avg_precision	1.0	bortezomib	True	55
holdout	WT clone 01	avg_precision		bortezomib	True	55
holdout	WT clone 02	avg_precision		bortezomib	True	55
holdout	WT clone 03	avg_precision		bortezomib	True	55
holdout	WT clone 04	avg_precision		bortezomib	True	55
holdout	WT clone 05	avg_precision		bortezomib	True	55
holdout	WT_parental	avg_precision		bortezomib	True	55
inference	BZ001	avg_precision	1.0	bortezomib	True	55
inference	BZ002	avg_precision	1.0	bortezomib	True	55
inference	BZ003	avg_precision	1.0	bortezomib	True	55
inference	BZ004	avg_precision	1.0	bortezomib	True	55
inference	BZ005	avg_precision	1.0	bortezomib	True	55
inference	BZ006	avg_precision	1.0	bortezomib	True	55
inference	BZ007	avg_precision	1.0	bortezomib	True	55
inference	BZ008	avg_precision	1.0	bortezomib	True	55
inference	BZ009	avg_precision	1.0	bortezomib	True	55
inference	BZ010	avg_precision	1.0	bortezomib	True	55
inference	BZ011	avg_precision	1.0	bortezomib	True	55
inference	BZ012	avg_precision	1.0	bortezomib	True	55
inference	BZ013	avg_precision	1.0	bortezomib	True	55
inference	BZ014	avg_precision	1.0	bortezomib	True	55
inference	BZ015	avg_precision	1.0	bortezomib	True	55
inference	BZ016	avg_precision	1.0	bortezomib	True	55
inference	BZ017	avg_precision	1.0	bortezomib	True	55
inference	BZ018	avg_precision	1.0	bortezomib	True	55
inference	WT001	avg_precision		bortezomib	True	55
inference	WT002	avg_precision		bortezomib	True	55
inference	WT003	avg_precision		bortezomib	True	55
inference	WT004	avg_precision		bortezomib	True	55
inference	WT005	avg_precision		bortezomib	True	55
inference	WT006	avg_precision		bortezomib	True	55
inference	WT007	avg_precision		bortezomib	True	55
inference	WT008	avg_precision		bortezomib	True	55
inference	WT009	avg_precision		bortezomib	True	55
inference	WT010	avg_precision		bortezomib	True	55
inference	WT011	avg_precision		bortezomib	True	55
inference	WT012	avg_precision		bortezomib	True	55
inference	WT013	avg_precision		bortezomib	True	55
inference	WT014	avg_precision		bortezomib	True	55
inference	WT015	avg_precision		bortezomib	True	55
inference	WT_parental	avg_precision		bortezomib	True	55
test	CloneA	avg_precision	1.0	bortezomib	True	55
test	CloneE	avg_precision	1.0	bortezomib	True	55
test	WT_parental	avg_precision		bortezomib	True	55
training	BZ001	avg_precision	1.0	bortezomib	True	55
training	BZ002	avg_precision	1.0	bortezomib	True	55
training	BZ003	avg_precision	1.0	bortezomib	True	55
training	BZ004	avg_precision	1.0	bortezomib	True	55
training	BZ005	avg_precision	1.0	bortezomib	True	55
training	WT clone 01	avg_precision		bortezomib	True	55
training	WT clone 02	avg_precision		bortezomib	True	55
training	WT clone 03	avg_precision		bortezomib	True	55
training	WT clone 04	avg_precision		bortezomib	True	55
training	WT clone 05	avg_precision		bortezomib	True	55
validation	BZ001	avg_precision	1.0	bortezomib	True	55
validation	BZ002	avg_precision	1.0	bortezomib	True	55
validation	BZ003	avg_precision	1.0	bortezomib	True	55
validation	BZ004	avg_precision	1.0	bortezomib	True	55
validation	BZ005	avg_precision	1.0	bortezomib	True	55
validation	WT clone 01	avg_precision		bortezomib	True	55
validation	WT clone 02	avg_precision		bortezomib	True	55
validation	WT clone 03	avg_precision		bortezomib	True	55
validation	WT clone 04	avg_precision		bortezomib	True	55
validation	WT clone 05	avg_precision		bortezomib	True	55
holdout	BZ001	accuracy	0.25	bortezomib	True	56
holdout	BZ002	accuracy	0.5	bortezomib	True	56
holdout	BZ003	accuracy	0.75	bortezomib	True	56
holdout	BZ004	accuracy	0.0	bortezomib	True	56
holdout	BZ005	accuracy	0.5	bortezomib	True	56
holdout	CloneA	accuracy	0.5	bortezomib	True	56
holdout	CloneE	accuracy	0.5	bortezomib	True	56
holdout	WT clone 01	accuracy	0.5	bortezomib	True	56
holdout	WT clone 02	accuracy	0.5	bortezomib	True	56
holdout	WT clone 03	accuracy	0.25	bortezomib	True	56
holdout	WT clone 04	accuracy	0.5	bortezomib	True	56
holdout	WT clone 05	accuracy	0.5	bortezomib	True	56
holdout	WT_parental	accuracy	0.5833333333333334	bortezomib	True	56
inference	BZ001	accuracy	0.3333333333333333	bortezomib	True	56
inference	BZ002	accuracy	0.6666666666666666	bortezomib	True	56
inference	BZ003	accuracy	0.3333333333333333	bortezomib	True	56
inference	BZ004	accuracy	0.3333333333333333	bortezomib	True	56
inference	BZ005	accuracy	0.3333333333333333	bortezomib	True	56
inference	BZ006	accuracy	0.6666666666666666	bortezomib	True	56
inference	BZ007	accuracy	1.0	bortezomib	True	56
inference	BZ008	accuracy	0.3333333333333333	bortezomib	True	56
inference	BZ009	accuracy	0.0	bortezomib	True	56
inference	BZ010	accuracy	0.3333333333333333	bortezomib	True	56
inference	BZ011	accuracy	0.6666666666666666	bortezomib	True	56
inference	BZ012	accuracy	1.0	bortezomib	True	56
inference	BZ013	accuracy	1.0	bortezomib	True	56
inference	BZ014	accuracy	0.3333333333333333	bortezomib	True	56
inference	BZ015	accuracy	0.6666666666666666	bortezomib	True	56
inference	BZ016	accuracy	0.6666666666666666	bortezomib	True	56
inference	BZ017	accuracy	0.0	bortezomib	True	56
inference	BZ018	accuracy	0.3333333333333333	bortezomib	True	56
inference	WT001	accuracy	0.0	bortezomib	True	56
inference	WT002	accuracy	0.6666666666666666	bortezomib	True	56
inference	WT003	accuracy	0.3333333333333333	bortezomib	True	56
inference	WT004	accuracy	0.3333333333333333	bortezomib	True	56
inference	WT005	accuracy	1.0	bortezomib	True	56
inference	WT006	accuracy	0.0	bortezomib	True	56
inference	WT007	accuracy	0.3333333333333333	bortezomib	True	56
inference	WT008	accuracy	0.6666666666666666	bortezomib	True	56
inference	WT009	accuracy	0.6666666666666666	bortezomib	True	56
inference	WT010	accuracy	0.6666666666666666	bortezomib	True	56
inference	WT011	accuracy	0.6666666666666666	bortezomib	True	56
inference	WT012	accuracy	0.3333333333333333	bortezomib	True	56
inference	WT013	accuracy	0.6666666666666666	bortezomib	True	56
inference	WT014	accuracy	0.3333333333333333	bortezomib	True	56
inference	WT015	accuracy	0.3333333333333333	bortezomib	True	56
inference	WT_parental	accuracy	0.6666666666666666	bortezomib	True	56
test	CloneA	accuracy	0.375	bortezomib	True	56
test	CloneE	accuracy	0.3333333333333333	bortezomib	True	56
test	WT_parental	accuracy	0.5277777777777778	bortezomib	True	56
training	BZ001	accuracy	0.45	bortezomib	True	56
training	BZ002	accuracy	0.38095238095238093	bortezomib	True	56
training	BZ003	accuracy	0.4	bortezomib	True	56
training	BZ004	accuracy	0.45	bortezomib	True	56
training	BZ005	accuracy	0.47619047619047616	bortezomib	True	56
training	WT clone 01	accuracy	0.6666666666666666	bortezomib	True	56
training	WT clone 02	accuracy	0.8	bortezomib	True	56
training	WT clone 03	accuracy	0.65	bortezomib	True	56
training	WT clone 04	accuracy	0.65	bortezomib	True	56
training	WT clone 05	accuracy	0.6190476190476191	bortezomib	True	56
validation	BZ001	accuracy	0.25	bortezomib	True	56
validation	BZ002	accuracy	0.0	bortezomib	True	56
validation	BZ003	accuracy	0.25	bortezomib	True	56
validation	BZ004	accuracy	0.5	bortezomib	True	56
validation	BZ005	accuracy	0.0	bortezomib	True	56
validation	WT clone 01	accuracy	0.6666666666666666	bortezomib	True	56
validation	WT clone 02	accuracy	0.25	bortezomib	True	56
validation	WT clone 03	accuracy	0.5	bortezomib	True	56
validation	WT clone 04	accuracy	0.75	bortezomib	True	56
validation	WT clone 05	accuracy	0.3333333333333333	bortezomib	True	56
holdout	BZ001	avg_precision	1.0	bortezomib	True	56
holdout	BZ002	avg_precision	1.0	bortezomib	True	56
holdout	BZ003	avg_precision	1.0	bortezomib	True	56
holdout	BZ004	avg_precision	1.0	bortezomib	True	56
holdout	BZ005	avg_precision	1.0	bortezomib	True	56
holdout	CloneA	avg_precision	1.0	bortezomib	True	56
holdout	CloneE	avg_precision	1.0	bortezomib	True	56
holdout	WT clone 01	avg_precision		bortezomib	True	56
holdout	WT clone 02	avg_precision		bortezomib	True	56
holdout	WT clone 03	avg_precision		bortezomib	True	56
holdout	WT clone 04	avg_precision		bortezomib	True	56
holdout	WT clone 05	avg_precision		bortezomib	True	56
holdout	WT_parental	avg_precision		bortezomib	True	56
inference	BZ001	avg_precision	1.0	bortezomib	True	56
inference	BZ002	avg_precision	1.0	bortezomib	True	56
inference	BZ003	avg_precision	1.0	bortezomib	True	56
inference	BZ004	avg_precision	1.0	bortezomib	True	56
inference	BZ005	avg_precision	1.0	bortezomib	True	56
inference	BZ006	avg_precision	1.0	bortezomib	True	56
inference	BZ007	avg_precision	1.0	bortezomib	True	56
inference	BZ008	avg_precision	1.0	bortezomib	True	56
inference	BZ009	avg_precision	1.0	bortezomib	True	56
inference	BZ010	avg_precision	1.0	bortezomib	True	56
inference	BZ011	avg_precision	1.0	bortezomib	True	56
inference	BZ012	avg_precision	1.0	bortezomib	True	56
inference	BZ013	avg_precision	1.0	bortezomib	True	56
inference	BZ014	avg_precision	1.0	bortezomib	True	56
inference	BZ015	avg_precision	1.0	bortezomib	True	56
inference	BZ016	avg_precision	1.0	bortezomib	True	56
inference	BZ017	avg_precision	1.0	bortezomib	True	56
inference	BZ018	avg_precision	1.0	bortezomib	True	56
inference	WT001	avg_precision		bortezomib	True	56
inference	WT002	avg_precision		bortezomib	True	56
inference	WT003	avg_precision		bortezomib	True	56
inference	WT004	avg_precision		bortezomib	True	56
inference	WT005	avg_precision		bortezomib	True	56
inference	WT006	avg_precision		bortezomib	True	56
inference	WT007	avg_precision		bortezomib	True	56
inference	WT008	avg_precision		bortezomib	True	56
inference	WT009	avg_precision		bortezomib	True	56
inference	WT010	avg_precision		bortezomib	True	56
inference	WT011	avg_precision		bortezomib	True	56
inference	WT012	avg_precision		bortezomib	True	56
inference	WT013	avg_precision		bortezomib	True	56
inference	WT014	avg_precision		bortezomib	True	56
inference	WT015	avg_precision		bortezomib	True	56
inference	WT_parental	avg_precision		bortezomib	True	56
test	CloneA	avg_precision	1.0	bortezomib	True	56
test	CloneE	avg_precision	1.0	bortezomib	True	56
test	WT_parental	avg_precision		bortezomib	True	56
training	BZ001	avg_precision	1.0	bortezomib	True	56
training	BZ002	avg_precision	1.0	bortezomib	True	56
training	BZ003	avg_precision	1.0	bortezomib	True	56
training	BZ004	avg_precision	1.0	bortezomib	True	56
training	BZ005	avg_precision	1.0	bortezomib	True	56
training	WT clone 01	avg_precision		bortezomib	True	56
training	WT clone 02	avg_precision		bortezomib	True	56
training	WT clone 03	avg_precision		bortezomib	True	56
training	WT clone 04	avg_precision		bortezomib	True	56
training	WT clone 05	avg_precision		bortezomib	True	56
validation	BZ001	avg_precision	1.0	bortezomib	True	56
validation	BZ002	avg_precision	1.0	bortezomib	True	56
validation	BZ003	avg_precision	1.0	bortezomib	True	56
validation	BZ004	avg_precision	1.0	bortezomib	True	56
validation	BZ005	avg_precision	1.0	bortezomib	True	56
validation	WT clone 01	avg_precision		bortezomib	True	56
validation	WT clone 02	avg_precision		bortezomib	True	56
validation	WT clone 03	avg_precision		bortezomib	True	56
validation	WT clone 04	avg_precision		bortezomib	True	56
validation	WT clone 05	avg_precision		bortezomib	True	56
holdout	BZ001	accuracy	0.25	bortezomib	True	57
holdout	BZ002	accuracy	0.25	bortezomib	True	57
holdout	BZ003	accuracy	0.5	bortezomib	True	57
holdout	BZ004	accuracy	0.5	bortezomib	True	57
holdout	BZ005	accuracy	1.0	bortezomib	True	57
holdout	CloneA	accuracy	0.0	bortezomib	True	57
holdout	CloneE	accuracy	0.75	bortezomib	True	57
holdout	WT clone 01	accuracy	0.5	bortezomib	True	57
holdout	WT clone 02	accuracy	0.5	bortezomib	True	57
holdout	WT clone 03	accuracy	0.75	bortezomib	True	57
holdout	WT clone 04	accuracy	0.25	bortezomib	True	57
holdout	WT clone 05	accuracy	0.25	bortezomib	True	57
holdout	WT_parental	accuracy	0.75	bortezomib	True	57
inference	BZ001	accuracy	0.3333333333333333	bortezomib	True	57
inference	BZ002	accuracy	0.3333333333333333	bortezomib	True	57
inference	BZ003	accuracy	0.3333333333333333	bortezomib	True	57
inference	BZ004	accuracy	0.6666666666666666	bortezomib	True	57
inference	BZ005	accuracy	0.0	bortezomib	True	57
inference	BZ006	accuracy	0.3333333333333333	bortezomib	True	57
inference	BZ007	accuracy	0.3333333333333333	bortezomib	True	57
inference	BZ008	accuracy	0.0	bortezomib	True	57
inference	BZ009	accuracy	0.0	bortezomib	True	57
inference	BZ010	accuracy	0.3333333333333333	bortezomib	True	57
inference	BZ011	accuracy	0.0	bortezomib	True	57
inference	BZ012	accuracy	0.6666666666666666	bortezomib	True	57
inference	BZ013	accuracy	0.0	bortezomib	True	57
inference	BZ014	accuracy	0.3333333333333333	bortezomib	True	57
inference	BZ015	accuracy	0.6666666666666666	bortezomib	True	57
inference	BZ016	accuracy	0.6666666666666666	bortezomib	True	57
inference	BZ017	accuracy	0.6666666666666666	bortezomib	True	57
inference	BZ018	accuracy	0.3333333333333333	bortezomib	True	57
inference	WT001	accuracy	0.6666666666666666	bortezomib	True	57
inference	WT002	accuracy	0.3333333333333333	bortezomib	True	57
inference	WT003	accuracy	1.0	bortezomib	True	57
inference	WT004	accuracy	0.6666666666666666	bortezomib	True	57
inference	WT005	accuracy	0.3333333333333333	bortezomib	True	57
inference	WT006	accuracy	0.6666666666666666	bortezomib	True	57
inference	WT007	accuracy	0.6666666666666666	bortezomib	True	57
inference	WT008	accuracy	0.0	bortezomib	True	57
inference	WT009	accuracy	0.6666666666666666	bortezomib	True	57
inference	WT010	accuracy	0.3333333333333333	bortezomib	True	57
inference	WT011	accuracy	0.6666666666666666	bortezomib	True	57
inference	WT012	accuracy	0.6666666666666666	bortezomib	True	57
inference	WT013	accuracy	0.0	bortezomib	True	57
inference	WT014	accuracy	0.6666666666666666	bortezomib	True	57
inference	WT015	accuracy	0.3333333333333333	bortezomib	True	57
inference	WT_parental	accuracy	0.6666666666666666	bortezomib	True	57
test	CloneA	accuracy	0.375	bortezomib	True	57
test	CloneE	accuracy	0.5416666666666666	bortezomib	True	57
test	WT_parental	accuracy	0.5277777777777778	bortezomib	True	57
training	BZ001	accuracy	0.35	bortezomib	True	57
training	BZ002	accuracy	0.38095238095238093	bortezomib	True	57
training	BZ003	accuracy	0.4	bortezomib	True	57
training	BZ004	accuracy	0.3	bortezomib	True	57
training	BZ005	accuracy	0.6190476190476191	bortezomib	True	57
training	WT clone 01	accuracy	0.5238095238095238	bortezomib	True	57
training	WT clone 02	accuracy	0.5	bortezomib	True	57
training	WT clone 03	accuracy	0.7	bortezomib	True	57
training	WT clone 04	accuracy	0.55	bortezomib	True	57
training	WT clone 05	accuracy	0.7142857142857143	bortezomib	True	57
validation	BZ001	accuracy	0.25	bortezomib	True	57
validation	BZ002	accuracy	0.6666666666666666	bortezomib	True	57
validation	BZ003	accuracy	0.5	bortezomib	True	57
validation	BZ004	accuracy	0.5	bortezomib	True	57
validation	BZ005	accuracy	0.3333333333333333	bortezomib	True	57
validation	WT clone 01	accuracy	0.3333333333333333	bortezomib	True	57
validation	WT clone 02	accuracy	0.75	bortezomib	True	57
validation	WT clone 03	accuracy	0.5	bortezomib	True	57
validation	WT clone 04	accuracy	0.75	bortezomib	True	57
validation	WT clone 05	accuracy	1.0	bortezomib	True	57
holdout	BZ001	avg_precision	1.0	bortezomib	True	57
holdout	BZ002	avg_precision	1.0	bortezomib	True	57
holdout	BZ003	avg_precision	1.0	bortezomib	True	57
holdout	BZ004	avg_precision	1.0	bortezomib	True	57
holdout	BZ005	avg_precision	1.0	bortezomib	True	57
holdout	CloneA	avg_precision	1.0	bortezomib	True	57
holdout	CloneE	avg_precision	1.0	bortezomib	True	57
holdout	WT clone 01	avg_precision		bortezomib	True	57
holdout	WT clone 02	avg_precision		bortezomib	True	57
holdout	WT clone 03	avg_precision		bortezomib	True	57
holdout	WT clone 04	avg_precision		bortezomib	True	57
holdout	WT clone 05	avg_precision		bortezomib	True	57
holdout	WT_parental	avg_precision		bortezomib	True	57
inference	BZ001	avg_precision	1.0	bortezomib	True	57
inference	BZ002	avg_precision	1.0	bortezomib	True	57
inference	BZ003	avg_precision	1.0	bortezomib	True	57
inference	BZ004	avg_precision	1.0	bortezomib	True	57
inference	BZ005	avg_precision	1.0	bortezomib	True	57
inference	BZ006	avg_precision	1.0	bortezomib	True	57
inference	BZ007	avg_precision	1.0	bortezomib	True	57
inference	BZ008	avg_precision	1.0	bortezomib	True	57
inference	BZ009	avg_precision	1.0	bortezomib	True	57
inference	BZ010	avg_precision	1.0	bortezomib	True	57
inference	BZ011	avg_precision	1.0	bortezomib	True	57
inference	BZ012	avg_precision	1.0	bortezomib	True	57
inference	BZ013	avg_precision	1.0	bortezomib	True	57
inference	BZ014	avg_precision	1.0	bortezomib	True	57
inference	BZ015	avg_precision	1.0	bortezomib	True	57
inference	BZ016	avg_precision	1.0	bortezomib	True	57
inference	BZ017	avg_precision	1.0	bortezomib	True	57
inference	BZ018	avg_precision	1.0	bortezomib	True	57
inference	WT001	avg_precision		bortezomib	True	57
inference	WT002	avg_precision		bortezomib	True	57
inference	WT003	avg_precision		bortezomib	True	57
inference	WT004	avg_precision		bortezomib	True	57
inference	WT005	avg_precision		bortezomib	True	57
inference	WT006	avg_precision		bortezomib	True	57
inference	WT007	avg_precision		bortezomib	True	57
inference	WT008	avg_precision		bortezomib	True	57
inference	WT009	avg_precision		bortezomib	True	57
inference	WT010	avg_precision		bortezomib	True	57
inference	WT011	avg_precision		bortezomib	True	57
inference	WT012	avg_precision		bortezomib	True	57
inference	WT013	avg_precision		bortezomib	True	57
inference	WT014	avg_precision		bortezomib	True	57
inference	WT015	avg_precision		bortezomib	True	57
inference	WT_parental	avg_precision		bortezomib	True	57
test	CloneA	avg_precision	1.0	bortezomib	True	57
test	CloneE	avg_precision	1.0	bortezomib	True	57
test	WT_parental	avg_precision		bortezomib	True	57
training	BZ001	avg_precision	1.0	bortezomib	True	57
training	BZ002	avg_precision	1.0	bortezomib	True	57
training	BZ003	avg_precision	1.0	bortezomib	True	57
training	BZ004	avg_precision	1.0	bortezomib	True	57
training	BZ005	avg_precision	1.0	bortezomib	True	57
training	WT clone 01	avg_precision		bortezomib	True	57
training	WT clone 02	avg_precision		bortezomib	True	57
training	WT clone 03	avg_precision		bortezomib	True	57
training	WT clone 04	avg_precision		bortezomib	True	57
training	WT clone 05	avg_precision		bortezomib	True	57
validation	BZ001	avg_precision	1.0	bortezomib	True	57
validation	BZ002	avg_precision	1.0	bortezomib	True	57
validation	BZ003	avg_precision	1.0	bortezomib	True	57
validation	BZ004	avg_precision	1.0	bortezomib	True	57
validation	BZ005	avg_precision	1.0	bortezomib	True	57
validation	WT clone 01	avg_precision		bortezomib	True	57
validation	WT clone 02	avg_precision		bortezomib	True	57
validation	WT clone 03	avg_precision		bortezomib	True	57
validation	WT clone 04	avg_precision		bortezomib	True	57
validation	WT clone 05	avg_precision		bortezomib	True	57
holdout	BZ001	accuracy	0.25	bortezomib	True	58
holdout	BZ002	accuracy	0.25	bortezomib	True	58
holdout	BZ003	accuracy	0.25	bortezomib	True	58
holdout	BZ004	accuracy	0.25	bortezomib	True	58
holdout	BZ005	accuracy	0.25	bortezomib	True	58
holdout	CloneA	accuracy	0.75	bortezomib	True	58
holdout	CloneE	accuracy	0.25	bortezomib	True	58
holdout	WT clone 01	accuracy	1.0	bortezomib	True	58
holdout	WT clone 02	accuracy	0.75	bortezomib	True	58
holdout	WT clone 03	accuracy	0.75	bortezomib	True	58
holdout	WT clone 04	accuracy	0.75	bortezomib	True	58
holdout	WT clone 05	accuracy	0.75	bortezomib	True	58
holdout	WT_parental	accuracy	0.3333333333333333	bortezomib	True	58
inference	BZ001	accuracy	0.6666666666666666	bortezomib	True	58
inference	BZ002	accuracy	1.0	bortezomib	True	58
inference	BZ003	accuracy	0.3333333333333333	bortezomib	True	58
inference	BZ004	accuracy	0.3333333333333333	bortezomib	True	58
inference	BZ005	accuracy	1.0	bortezomib	True	58
inference	BZ006	accuracy	0.3333333333333333	bortezomib	True	58
inference	BZ007	accuracy	0.3333333333333333	bortezomib	True	58
inference	BZ008	accuracy	0.3333333333333333	bortezomib	True	58
inference	BZ009	accuracy	0.6666666666666666	bortezomib	True	58
inference	BZ010	accuracy	0.3333333333333333	bortezomib	True	58
inference	BZ011	accuracy	0.0	bortezomib	True	58
inference	BZ012	accuracy	0.3333333333333333	bortezomib	True	58
inference	BZ013	accuracy	0.3333333333333333	bortezomib	True	58
inference	BZ014	accuracy	0.0	bortezomib	True	58
inference	BZ015	accuracy	0.3333333333333333	bortezomib	True	58
inference	BZ016	accuracy	0.6666666666666666	bortezomib	True	58
inference	BZ017	accuracy	1.0	bortezomib	True	58
inference	BZ018	accuracy	1.0	bortezomib	True	58
inference	WT001	accuracy	0.6666666666666666	bortezomib	True	58
inference	WT002	accuracy	0.6666666666666666	bortezomib	True	58
inference	WT003	accuracy	0.6666666666666666	bortezomib	True	58
inference	WT004	accuracy	0.6666666666666666	bortezomib	True	58
inference	WT005	accuracy	0.3333333333333333	bortezomib	True	58
inference	WT006	accuracy	0.6666666666666666	bortezomib	True	58
inference	WT007	accuracy	0.3333333333333333	bortezomib	True	58
inference	WT008	accuracy	0.0	bortezomib	True	58
inference	WT009	accuracy	0.6666666666666666	bortezomib	True	58
inference	WT010	accuracy	0.6666666666666666	bortezomib	True	58
inference	WT011	accuracy	0.3333333333333333	bortezomib	True	58
inference	WT012	accuracy	0.6666666666666666	bortezomib	True	58
inference	WT013	accuracy	0.3333333333333333	bortezomib	True	58
inference	WT014	accuracy	0.3333333333333333	bortezomib	True	58
inference	WT015	accuracy	0.6666666666666666	bortezomib	True	58
inference	WT_parental	accuracy	0.6666666666666666	bortezomib	True	58
test	CloneA	accuracy	0.5	bortezomib	True	58
test	CloneE	accuracy	0.4166666666666667	bortezomib	True	58
test	WT_parental	accuracy	0.5555555555555556	bortezomib	True	58
training	BZ001	accuracy	0.45	bortezomib	True	58
training	BZ002	accuracy	0.23809523809523808	bortezomib	True	58
training	BZ003	accuracy	0.3	bortezomib	True	58
training	BZ004	accuracy	0.3	bortezomib	True	58
training	BZ005	accuracy	0.3333333333333333	bortezomib	True	58
training	WT clone 01	accuracy	0.42857142857142855	bortezomib	True	58
training	WT clone 02	accuracy	0.55	bortezomib	True	58
training	WT clone 03	accuracy	0.55	bortezomib	True	58
training	WT clone 04	accuracy	0.5	bortezomib	True	58
training	WT clone 05	accuracy	0.6190476190476191	bortezomib	True	58
validation	BZ001	accuracy	0.25	bortezomib	True	58
validation	BZ002	accuracy	0.6666666666666666	bortezomib	True	58
validation	BZ003	accuracy	0.5	bortezomib	True	58
validation	BZ004	accuracy	0.25	bortezomib	True	58
validation	BZ005	accuracy	0.6666666666666666	bortezomib	True	58
validation	WT clone 01	accuracy	0.6666666666666666	bortezomib	True	58
validation	WT clone 02	accuracy	0.5	bortezomib	True	58
validation	WT clone 03	accuracy	0.5	bortezomib	True	58
validation	WT clone 04	accuracy	1.0	bortezomib	True	58
validation	WT clone 05	accuracy	0.3333333333333333	bortezomib	True	58
holdout	BZ001	avg_precision	1.0	bortezomib	True	58
holdout	BZ002	avg_precision	1.0	bortezomib	True	58
holdout	BZ003	avg_precision	1.0	bortezomib	True	58
holdout	BZ004	avg_precision	1.0	bortezomib	True	58
holdout	BZ005	avg_precision	1.0	bortezomib	True	58
holdout	CloneA	avg_precision	1.0	bortezomib	True	58
holdout	CloneE	avg_precision	1.0	bortezomib	True	58
holdout	WT clone 01	avg_precision		bortezomib	True	58
holdout	WT clone 02	avg_precision		bortezomib	True	58
holdout	WT clone 03	avg_precision		bortezomib	True	58
holdout	WT clone 04	avg_precision		bortezomib	True	58
holdout	WT clone 05	avg_precision		bortezomib	True	58
holdout	WT_parental	avg_precision		bortezomib	True	58
inference	BZ001	avg_precision	1.0	bortezomib	True	58
inference	BZ002	avg_precision	1.0	bortezomib	True	58
inference	BZ003	avg_precision	1.0	bortezomib	True	58
inference	BZ004	avg_precision	1.0	bortezomib	True	58
inference	BZ005	avg_precision	1.0	bortezomib	True	58
inference	BZ006	avg_precision	1.0	bortezomib	True	58
inference	BZ007	avg_precision	1.0	bortezomib	True	58
inference	BZ008	avg_precision	1.0	bortezomib	True	58
inference	BZ009	avg_precision	1.0	bortezomib	True	58
inference	BZ010	avg_precision	1.0	bortezomib	True	58
inference	BZ011	avg_precision	1.0	bortezomib	True	58
inference	BZ012	avg_precision	1.0	bortezomib	True	58
inference	BZ013	avg_precision	1.0	bortezomib	True	58
inference	BZ014	avg_precision	1.0	bortezomib	True	58
inference	BZ015	avg_precision	1.0	bortezomib	True	58
inference	BZ016	avg_precision	1.0	bortezomib	True	58
inference	BZ017	avg_precision	1.0	bortezomib	True	58
inference	BZ018	avg_precision	1.0	bortezomib	True	58
inference	WT001	avg_precision		bortezomib	True	58
inference	WT002	avg_precision		bortezomib	True	58
inference	WT003	avg_precision		bortezomib	True	58
inference	WT004	avg_precision		bortezomib	True	58
inference	WT005	avg_precision		bortezomib	True	58
inference	WT006	avg_precision		bortezomib	True	58
inference	WT007	avg_precision		bortezomib	True	58
inference	WT008	avg_precision		bortezomib	True	58
inference	WT009	avg_precision		bortezomib	True	58
inference	WT010	avg_precision		bortezomib	True	58
inference	WT011	avg_precision		bortezomib	True	58
inference	WT012	avg_precision		bortezomib	True	58
inference	WT013	avg_precision		bortezomib	True	58
inference	WT014	avg_precision		bortezomib	True	58
inference	WT015	avg_precision		bortezomib	True	58
